Bigram,Frequency
"('eakens', 'houston')",1
"('houston', 'found')",1
"('found', 'march')",1
"('march', 'bathtub')",1
"('bathtub', 'apartment')",1
"('st', 'hands')",1
"('hands', 'handcuffed')",1
"('handcuffed', 'pillow')",1
"('pillow', 'tied')",1
"('neck', 'suffocated')",1
"('suffocated', 'jewelry')",1
"('jewelry', 'case')",1
"('case', 'car')",1
"('car', 'taken')",1
"('residence', 'ellis')",1
"('ellis', 'formerly')",1
"('formerly', 'worked')",1
"('man', 'eakens')",1
"('eakens', 'apartment')",1
"('complex', 'reportedly')",1
"('reportedly', 'used')",1
"('used', 'passkey')",1
"('passkey', 'gain')",1
"('gain', 'entrance')",1
"('entrance', 'apartment')",1
"('apartment', 'killing')",1
"('killing', 'eakens')",1
"('eakens', 'two')",1
"('houston', 'women')",1
"('found', 'bathtubs')",1
"('bathtubs', 'came')",1
"('came', 'called')",1
"('called', 'bathtub')",1
"('bathtub', 'slayings')",1
"('die', 'murders')",1
"('murders', 'beverly')",1
"('beverly', 'benninghoff')",1
"('benninghoff', 'charles')",1
"('charles', 'gears')",1
"('gears', 'residence')",1
"('residence', 'february')",1
"('february', 'investigative')",1
"('investigative', 'reports')",1
"('reports', 'indicate')",1
"('indicate', 'victims')",1
"('stabbed', 'bludgeoned')",1
"('weapon', 'club')",1
"('club', 'knife')",1
"('knife', 'used')",1
"('used', 'slayings')",1
"('clark', 'codefendants')",1
"('codefendants', 'arrested')",1
"('murders', 'february')",1
"('murder', 'sister')",1
"('sister', 'tadea')",1
"('tadea', 'benz')",1
"('benz', 'yearold')",1
"('yearold', 'nun')",1
"('nun', 'st')",1
"('st', 'francis')",1
"('francis', 'convent')",1
"('convent', 'amarillo')",1
"('amarillo', 'sister')",1
"('sister', 'benz')",1
"('benz', 'raped')",1
"('strangled', 'beaten')",1
"('stabbed', 'secondfloor')",1
"('secondfloor', 'room')",1
"('room', 'convent')",1
"('convent', 'garretts')",1
"('garretts', 'fingerprints')",1
"('found', 'convent')",1
"('convent', 'located')",1
"('located', 'across')",1
"('street', 'home')",1
"('home', 'statement')",1
"('police', 'garrett')",1
"('garrett', 'admitted')",1
"('admitted', 'breaking')",1
"('breaking', 'convent')",1
"('convent', 'said')",1
"('said', 'strangled')",1
"('raped', 'nun')",1
"('nun', 'awoke')",1
"('awoke', 'found')",1
"('found', 'room')",1
"('room', 'convicted')",1
"('burglary', 'officers')",1
"('officers', 'home')",1
"('home', 'magnolia')",1
"('magnolia', 'green')",1
"('green', 'accomplices')",1
"('accomplices', 'joseph')",1
"('joseph', 'starvaggi')",1
"('starvaggi', 'glenn')",1
"('martin', 'went')",1
"('went', 'densons')",1
"('densons', 'home')",1
"('home', 'steal')",1
"('steal', 'collection')",1
"('collection', 'starvaggi')",1
"('denson', 'two')",1
"('times', 'declined')",1
"('declined', 'greens')",1
"('greens', 'alleged')",1
"('alleged', 'urgings')",1
"('urgings', 'kill')",1
"('kill', 'officers')",1
"('officers', 'wife')",1
"('march', 'abduction')",1
"('yearold', 'thomas')",1
"('thomas', 'robert')",1
"('robert', 'stearns')",1
"('stearns', 'houston')",1
"('houston', 'stearns')",1
"('stearns', 'manager')",1
"('manager', 'radio')",1
"('store', 'w')",1
"('w', 'bellfort')",1
"('bellfort', 'abducted')",1
"('abducted', 'leaving')",1
"('leaving', 'home')",1
"('driven', 'wooded')",1
"('near', 'arcola')",1
"('arcola', 'shot')",1
"('head', 'trial')",1
"('trial', 'testimony')",1
"('indicated', 'russell')",1
"('russell', 'killed')",1
"('killed', 'stearns')",1
"('stearns', 'stearns')",1
"('stearns', 'witness')",1
"('witness', 'april')",1
"('robbery', 'radio')",1
"('store', 'russell')",1
"('russell', 'russell')",1
"('russell', 'jail')",1
"('jail', 'bond')",1
"('bond', 'stearns')",1
"('stearns', 'killed')",1
"('robbery', 'given')",1
"('sentence', 'based')",1
"('based', 'testimony')",1
"('testimony', 'given')",1
"('given', 'stearns')",1
"('stearns', 'examining')",1
"('examining', 'trial')",1
"('trial', 'cuevas')",1
"('cuevas', 'codefendants')",1
"('killed', 'hostages')",1
"('hostages', 'julia')",1
"('stanley', 'elizabeth')",1
"('elizabeth', 'beseda')",1
"('beseda', 'escape')",1
"('attempt', 'huntsville')",1
"('huntsville', 'unit')",1
"('unit', 'library')",1
"('library', 'cuevas')",1
"('cuevas', 'admits')",1
"('admits', 'helped')",1
"('helped', 'carrasco')",1
"('carrasco', 'escape')",1
"('attempt', 'denies')",1
"('denies', 'present')",1
"('present', 'time')",1
"('murders', 'occurred')",1
"('occurred', 'cuevas')",1
"('murder', 'julia')",1
"('stanley', 'female')",1
"('female', 'hostage')",1
"('hostage', 'escaped')",1
"('escaped', 'injury')",1
"('injury', 'type')",1
"('type', 'last')",1
"('last', 'moments')",1
"('moments', 'siege')",1
"('siege', 'cuevas')",1
"('convicted', 'twice')",1
"('twice', 'capital')",1
"('murder', 'twice')",1
"('twice', 'sentenced')",1
"('death', 'buxton')",1
"('buxton', 'convicted')",1
"('murder', 'september')",1
"('death', 'joel')",1
"('joel', 'slotnix')",1
"('slotnix', 'grocery')",1
"('houston', 'buxton')",1
"('buxton', 'two')",1
"('two', 'unknown')",1
"('unknown', 'codefendants')",1
"('robbed', 'safeway')",1
"('store', 'road')",1
"('road', 'west')",1
"('west', 'robbers')",1
"('robbers', 'taken')",1
"('taken', 'money')",1
"('cash', 'left')",1
"('left', 'getaway')",1
"('car', 'buxton')",1
"('buxton', 'shot')",1
"('shot', 'slotnick')",1
"('slotnick', 'store')",1
"('employee', 'customer')",1
"('customer', 'fiveyearold')",1
"('fiveyearold', 'son')",1
"('son', 'aaron')",1
"('aaron', 'would')",1
"('would', 'get')",1
"('floor', 'ordered')",1
"('ordered', 'slotnik')",1
"('slotnik', 'died')",1
"('died', 'september')",1
"('september', 'neck')",1
"('neck', 'wound')",1
"('october', 'robberyslaying')",1
"('yearold', 'edward')",1
"('edward', 'sonnier')",1
"('sonnier', 'houston')",1
"('houston', 'sonnier')",1
"('sonnier', 'reportedly')",1
"('reportedly', 'took')",1
"('took', 'derrick')",1
"('derrick', 'home')",1
"('home', 'montrose')",1
"('montrose', 'apartment')",1
"('apartment', 'smoked')",1
"('smoked', 'marijuana')",1
"('marijuana', 'derrick')",1
"('derrick', 'told')",1
"('authorities', 'stabbed')",1
"('stabbed', 'sonnier')",1
"('sonnier', 'times')",1
"('times', 'victim')",1
"('allegedly', 'made')",1
"('made', 'unwelcomed')",1
"('unwelcomed', 'homosexual')",1
"('homosexual', 'advance')",1
"('advance', 'toward')",1
"('toward', 'derrick')",1
"('derrick', 'stole')",1
"('stole', 'sonniers')",1
"('later', 'stripped')",1
"('stripped', 'help')",1
"('help', 'friends')",1
"('friends', 'police')",1
"('police', 'suspects')",1
"('suspects', 'killing')",1
"('killing', 'derrick')",1
"('wrote', 'harris')",1
"('co', 'da')",1
"('da', 'john')",1
"('john', 'holmes')",1
"('holmes', 'saying')",1
"('man', 'get')",1
"('car', 'derrick')",1
"('wrote', 'prison')",1
"('prison', 'serving')",1
"('robbery', 'said')",1
"('said', 'letter')",1
"('letter', 'heard')",1
"('heard', 'brother')",1
"('brother', 'might')",1
"('might', 'wrongly')",1
"('wrongly', 'charged')",1
"('charged', 'theft')",1
"('theft', 'sonniers')",1
"('death', 'larry')",1
"('larry', 'rohus')",1
"('rohus', 'robbery')",1
"('robbery', 'offices')",1
"('offices', 'inside')",1
"('inside', 'international')",1
"('international', 'trade')",1
"('trade', 'center')",1
"('center', 'building')",1
"('building', 'houston')",1
"('houston', 'rohus')",1
"('rohus', 'district')",1
"('district', 'manager')",1
"('manager', 'union')",1
"('union', 'life')",1
"('insurance', 'company')",1
"('company', 'another')",1
"('another', 'employee')",1
"('employee', 'company')",1
"('company', 'cashier')",1
"('office', 'smith')",1
"('smith', 'approached')",1
"('approached', 'pistol')",1
"('money', 'second')",1
"('second', 'employee')",1
"('employee', 'fled')",1
"('fled', 'behind')",1
"('behind', 'cabinet')",1
"('cabinet', 'rohus')",1
"('rohus', 'complied')",1
"('complied', 'smiths')",1
"('smiths', 'instructions')",1
"('instructions', 'placed')",1
"('placed', 'undetermined')",1
"('money', 'inside')",1
"('inside', 'small')",1
"('small', 'trash')",1
"('trash', 'placed')",1
"('placed', 'table')",1
"('table', 'near')",1
"('near', 'robber')",1
"('robber', 'rohus')",1
"('rohus', 'began')",1
"('began', 'walk')",1
"('away', 'smith')",1
"('smith', 'called')",1
"('called', 'back')",1
"('back', 'fired')",1
"('fired', 'shot')",1
"('shot', 'smith')",1
"('smith', 'pleaded')",1
"('life', 'rohus')",1
"('rohus', 'ran')",1
"('ran', 'shot')",1
"('heart', 'died')",1
"('died', 'smith')",1
"('smith', 'arrested')",1
"('later', 'nearby')",1
"('nearby', 'apartment')",1
"('complex', 'pursued')",1
"('pursued', 'foot')",1
"('foot', 'one')",1
"('one', 'rohuss')",1
"('rohuss', 'codefendants')",1
"('codefendants', 'coworkers')",1
"('coworkers', 'businessman')",1
"('businessman', 'street')",1
"('street', 'crew')",1
"('crew', 'workers')",1
"('workers', 'apartment')",1
"('complex', 'shot')",1
"('shot', 'lodeathhis')",1
"('lodeathhis', 'bratherin')",1
"('bratherin', 'lau')",1
"('lau', 'ronald')",1
"('ronald', 'gene')",1
"('gene', 'goode')",1
"('goode', 'ofkountze')",1
"('ofkountze', 'scheme')",1
"('scheme', 'collectinsurance')",1
"('collectinsurance', 'money')",1
"('money', 'anderson')",1
"('anderson', 'sister')",1
"('sister', 'victim')",1
"('wife', 'mother')",1
"('mother', 'conspired')",1
"('conspired', 'kill')",1
"('kill', 'goode')",1
"('goode', 'colect')",1
"('colect', 'anderson')",1
"('anderson', 'wd')",1
"('wd', 'named')",1
"('named', 'suspect')",1
"('suspect', 'december')",1
"('december', 'stabbing')",1
"('stabbing', 'inc')",1
"('inc', 'dent')",1
"('dent', 'deatn')",1
"('deatn', 'row')",1
"('row', 'death')",1
"('row', 'kenneth')",1
"('kenneth', 'dunn')",1
"('stabbed', 'seven')",1
"('seven', 'imes')",1
"('imes', 'dayroom')",1
"('dayroom', 'afler')",1
"('afler', 'ne')",1
"('ne', 'anderson')",1
"('anderson', 'alegedly')",1
"('alegedly', 'argued')",1
"('argued', 'television')",1
"('television', 'program')",1
"('program', 'dunn')",1
"('stabbed', 'witn')",1
"('witn', 'fanguard')",1
"('fanguard', 'createc')",1
"('createc', 'unit')",1
"('unit', 'released')",1
"('released', 'back')",1
"('back', 'cel')",1
"('cel', 'codefendants')",1
"('codefendants', 'laura')",1
"('laura', 'andersongoode')",1
"('andersongoode', 'vict')",1
"('vict', 'im')",1
"('im', 'widow')",1
"('widow', 'anderson')",1
"('anderson', 'convicted')",1
"('sentenced', 'ife')",1
"('ife', 'son')",1
"('son', 'mrs')",1
"('mrs', 'goode')",1
"('goode', 'motner')",1
"('motner', 'rowena')",1
"('rowena', 'anderson')",1
"('anderson', 'vidor')",1
"('vidor', 'wa')",1
"('wa', 'charged')",1
"('charged', 'capita')",1
"('capita', 'murder')",1
"('murder', 'delvinjohnsor')",1
"('delvinjohnsor', 'vicor')",1
"('vicor', 'pleaded')",1
"('guilty', 'muraer')",1
"('muraer', 'servig')",1
"('servig', 'years')",1
"('years', 'race')",1
"('victims', 'wnite')",1
"('wnite', 'e')",1
"('e', 'zxeceo')",1
"('zxeceo', 'prie')",1
"('prie', 'crime')",1
"('crime', 'sumuary')",1
"('sumuary', 'butler')",1
"('butler', 'convicted')",1
"('yearold', 'nathan')",1
"('nathan', 'oakley')",1
"('oakley', 'houston')",1
"('houston', 'cab')",1
"('driver', 'june')",1
"('june', 'butler')",1
"('butler', 'hailed')",1
"('hailed', 'oakley')",1
"('cab', 'intersection')",1
"('intersection', 'blodgett')",1
"('blodgett', 'scott')",1
"('scott', 'jc')",1
"('jc', 'p')",1
"('p', 'riding')",1
"('riding', 'short')",1
"('distance', 'butler')",1
"('butler', 'pulled')",1
"('shot', 'oakley')",1
"('oakley', 'chree')",1
"('chree', 'times')",1
"('head', 'pros')",1
"('pros', 'ecutor')",1
"('ecutor', 'said')",1
"('said', 'oakley')",1
"('oakley', 'pockets')",1
"('pockets', 'curned')",1
"('curned', 'inside')",1
"('inside', 'money')",1
"('money', 'missing')",1
"('missing', 'oakley')",1
"('oakley', 'drove')",1
"('drove', 'skyjack')",1
"('skyjack', 'cab')",1
"('cab', 'believed')",1
"('believed', 'carrying')",1
"('carrying', 'prosecutors')",1
"('said', 'butler')",1
"('butler', 'may')",1
"('may', 'killed')",1
"('killed', 'oakley')",1
"('driver', 'recognized')",1
"('recognized', 'man')",1
"('man', 'killed')",1
"('killed', 'good')",1
"('good', 'friend')",1
"('friend', 'ac')",1
"('ac', 'johnson')",1
"('johnson', 'ironically')",1
"('ironically', 'state')",1
"('judge', 'wallace')",1
"('wallace', 'moore')",1
"('moore', 'presided')",1
"('presided', 'johnson')",1
"('case', 'oakley')",1
"('oakley', 'capital')",1
"('convicted', 'robberyslaying')",1
"('yearold', 'wanda')",1
"('wanda', 'jean')",1
"('jean', 'lopez')",1
"('lopez', 'corpus')",1
"('christi', 'service')",1
"('station', 'clerk')",1
"('clerk', 'police')",1
"('said', 'lopez')",1
"('lopez', 'stabbed')",1
"('death', 'minutes')",1
"('minutes', 'phoned')",1
"('phoned', 'police')",1
"('police', 'attempted')",1
"('attempted', 'describe')",1
"('assailant', 'dispatcher')",1
"('dispatcher', 'final')",1
"('final', 'words')",1
"('words', 'recorded')",1
"('recorded', 'police')",1
"('police', 'want')",1
"('want', 'money')",1
"('money', 'ill')",1
"('give', 'ill')",1
"('give', 'im')",1
"('im', 'going')",1
"('going', 'nothing')",1
"('nothing', 'carlos')",1
"('carlos', 'deluna')",1
"('deluna', 'took')",1
"('took', 'undetermined')",1
"('foot', 'police')",1
"('found', 'hiding')",1
"('hiding', 'truck')",1
"('truck', 'parked')",1
"('parked', 'area')",1
"('area', 'deluna')",1
"('deluna', 'contended')",1
"('contended', 'another')",1
"('another', 'person')",1
"('person', 'killed')",1
"('killed', 'lopez')",1
"('lopez', 'ran')",1
"('ran', 'would')",1
"('would', 'implicated')",1
"('implicated', 'paster')",1
"('paster', 'received')",1
"('received', 'three')",1
"('three', 'life')",1
"('sentences', 'alabama')",1
"('alabama', 'charges')",1
"('charges', 'robbery')",1
"('robbery', 'assault')",1
"('assault', 'burglary')",1
"('burglary', 'also')",1
"('also', 'served')",1
"('served', 'time')",1
"('time', 'assault')",1
"('assault', 'san')",1
"('san', 'quentin')",1
"('quentin', 'escaped')",1
"('escaped', 'paster')",1
"('paster', 'convicted')",1
"('howard', 'houston')",1
"('houston', 'oct')",1
"('oct', 'testimony')",1
"('testimony', 'supported')",1
"('supported', 'allegations')",1
"('allegations', 'howards')",1
"('howards', 'exwife')",1
"('exwife', 'trudy')",1
"('trudy', 'hired')",1
"('hired', 'paster')",1
"('paster', 'kill')",1
"('kill', 'former')",1
"('former', 'husband')",1
"('husband', 'convicted')",1
"('weapon', 'sentenced')",1
"('prison', 'trudy')",1
"('trudy', 'leblanc')",1
"('leblanc', 'howard')",1
"('howard', 'received')",1
"('received', 'assigned')",1
"('assigned', 'mountain')",1
"('mountain', 'view')",1
"('view', 'unit')",1
"('unit', 'lablancs')",1
"('lablancs', 'husband')",1
"('husband', 'edward')",1
"('edward', 'leblanc')",1
"('leblanc', 'convicted')",1
"('case', 'sentenced')",1
"('received', 'along')",1
"('along', 'paster')",1
"('paster', 'edward')",1
"('edward', 'leblancs')",1
"('leblancs', 'brother')",1
"('yearold', 'gary')",1
"('gary', 'l')",1
"('l', 'leblanc')",1
"('leblanc', 'yearold')",1
"('yearold', 'stephen')",1
"('stephen', 'mccoy')",1
"('mccoy', 'implicated')",1
"('implicated', 'contract')",1
"('contract', 'slaying')",1
"('slaying', 'howard')",1
"('howard', 'well')",1
"('well', 'january')",1
"('january', 'rapestrangulation')",1
"('rapestrangulation', 'death')",1
"('cynthia', 'jonnson')",1
"('jonnson', 'conroe')",1
"('conroe', 'november')",1
"('november', 'rapestabbing')",1
"('rapestabbing', 'death')",1
"('oliver', 'near')",1
"('near', 'channelview')",1
"('channelview', 'gary')",1
"('gary', 'leblanc')",1
"('leblanc', 'received')",1
"('received', 'harris')",1
"('co', 'mccoy')",1
"('mccoy', 'sentenced')",1
"('death', 'johnson')",1
"('murder', 'two')",1
"('two', 'execution')",1
"('execution', 'dates')",1
"('dates', 'stayed')",1
"('stayed', 'paster')",1
"('paster', 'also')",1
"('also', 'given')",1
"('given', 'life')",1
"('sentence', 'johnson')",1
"('mccoy', 'convicted')",1
"('cynthia', 'johnson')",1
"('johnson', 'houston')",1
"('houston', 'january')",1
"('january', 'johnson')",1
"('johnson', 'abducted')",1
"('abducted', 'mccoy')",1
"('codefendants', 'james')",1
"('james', 'emery')",1
"('emery', 'paster')",1
"('paster', 'gary')",1
"('gary', 'louis')",1
"('louis', 'leblanc')",1
"('leblanc', 'summary')",1
"('summary', 'car')",1
"('car', 'broke')",1
"('broke', 'returning')",1
"('home', 'new')",1
"('new', 'years')",1
"('years', 'eve')",1
"('eve', 'party')",1
"('party', 'evidence')",1
"('showed', 'mccoy')",1
"('mccoy', 'raped')",1
"('raped', 'woman')",1
"('woman', 'held')",1
"('held', 'paster')",1
"('paster', 'leblanc')",1
"('leblanc', 'strangled')",1
"('strangled', 'electrical')",1
"('electrical', 'wire')",1
"('wire', 'three')",1
"('men', 'tied')",1
"('tied', 'october')",1
"('october', 'murderforhire')",1
"('murderforhire', 'robert')",1
"('howard', 'november')",1
"('november', 'rape')",1
"('rape', 'stabbing')",1
"('stabbing', 'diane')",1
"('oliver', 'paster')",1
"('paster', 'sentenced')",1
"('death', 'shoot')",1
"('shoot', 'howard')",1
"('howard', 'life')",1
"('prison', 'johnson')",1
"('mccoy', 'prison')",1
"('prison', 'fiveyear')",1
"('fiveyear', 'sentence')",1
"('sentence', 'burglary')",1
"('burglary', 'charged')",1
"('charged', 'johnson')",1
"('charged', 'accessory')",1
"('accessory', 'murder')",1
"('murder', 'given')",1
"('given', 'concurrent')",1
"('concurrent', 'year')",1
"('prison', 'term')",1
"('term', 'courtroom')",1
"('courtroom', 'testimony')",1
"('indicated', 'johnson')",1
"('johnson', 'killed')",1
"('killed', 'mccoy')",1
"('codefendants', 'agreed')",1
"('agreed', 'would')",1
"('kill', 'someone')",1
"('someone', 'front')",1
"('front', 'thus')",1
"('thus', 'seal')",1
"('seal', 'mutual')",1
"('mutual', 'trust')",1
"('trust', 'blood')",1
"('blood', 'april')",1
"('april', 'king')",1
"('king', 'bludgeoned')",1
"('bludgeoned', 'michael')",1
"('michael', 'clayton')",1
"('clayton', 'underwood')",1
"('underwood', 'death')",1
"('death', 'butt')",1
"('butt', 'shotgun')",1
"('shotgun', 'underwood')",1
"('girlfriend', 'abducted')",1
"('outside', 'montrose')",1
"('area', 'nightclub')",1
"('nightclub', 'evidence')",1
"('evidence', 'trial')",1
"('trial', 'showed')",1
"('showed', 'king')",1
"('king', 'companion')",1
"('companion', 'accosted')",1
"('accosted', 'underwood')",1
"('girlfriend', 'gunpoint')",1
"('gunpoint', 'enraged')",1
"('enraged', 'two')",1
"('took', 'underwood')",1
"('underwood', 'remote')",1
"('area', 'killed')",1
"('killed', 'front')",1
"('front', 'woman')",1
"('woman', 'repeatedly')",1
"('repeatedly', 'raped')",1
"('raped', 'attackers')",1
"('attackers', 'underwoods')",1
"('underwoods', 'girlfriend')",1
"('girlfriend', 'kelly')",1
"('kelly', 'brei')",1
"('brei', 'survived')",1
"('attack', 'codefendants')",1
"('codefendants', 'aenrax')",1
"('aenrax', 'carter')",1
"('carter', 'sentenced')",1
"('life', 'part')",1
"('part', 'rapeslaying')",1
"('rapeslaying', 'race')",1
"('victims', 'exezuta')",1
"('exezuta', 'crime')",1
"('summary', 'landry')",1
"('landry', 'convicted')",1
"('yearold', 'kosmas')",1
"('kosmas', 'prittis')",1
"('prittis', 'owner')",1
"('owner', 'dairy')",1
"('dairy', 'maid')",1
"('maid', 'restaurant')",1
"('restaurant', 'block')",1
"('block', 'bellfort')",1
"('bellfort', 'prittis')",1
"('prittis', 'robbed')",1
"('head', 'family')",1
"('family', 'closing')",1
"('restaurant', 'witnesses')",1
"('testified', 'landry')",1
"('landry', 'slapped')",1
"('slapped', 'prittis')",1
"('prittis', 'wife')",1
"('wife', 'pointed')",1
"('pointed', 'gun')",1
"('gun', 'children')",1
"('children', 'fleeing')",1
"('fleeing', 'landry')",1
"('landry', 'arrested')",1
"('days', 'shooting')",1
"('shooting', 'home')",1
"('home', 'block')",1
"('block', 'eisenhower')",1
"('eisenhower', 'police')",1
"('found', 'bank')",1
"('bank', 'bag')",1
"('bag', 'restaurant')",1
"('restaurant', 'house')",1
"('house', 'franklin')",1
"('franklin', 'convicted')",1
"('connection', 'death')",1
"('mary', 'margaret')",1
"('margaret', 'moran')",1
"('moran', 'san')",1
